srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
59.166.0.4,12065,149.171.126.6,64310,tcp,FIN,0.223412,8928,320,31,29,4,1,ftp-data,296886.4688,9560.811523,14,6,255,255,2560207372,720244297,638,53,0,0,1585.120531,67.980516,1424240197,1424240197,17.185538,44.352199,0.001641,0.001523,0.000118,0,0,0.0,0,-1,3,5,4,3,1,1,6,,0
59.166.0.2,37233,149.171.126.7,35376,tcp,FIN,0.028853,3926,56022,31,29,7,27,-,1072193.5,15304891.0,66,68,255,255,3993450369,4012411443,59,824,0,0,0.0,22.729453,1421945396,1421945396,0.438938,0.421716,0.000738,0.000595,0.000143,0,0,0.0,0,0,8,8,7,8,3,3,3,,0
59.166.0.8,59116,149.171.126.0,21459,tcp,FIN,0.129562,4238,65118,31,29,7,30,-,258100.3594,3966533.25,72,74,255,255,3327579373,3345665452,59,880,0,0,105.563596,101.55866,1424228132,1424228132,1.819451,1.793139,0.000565,0.000453,0.000112,0,0,0.0,0,-1,10,7,7,8,1,1,1,,0
59.166.0.5,37559,149.171.126.0,6881,tcp,FIN,0.013995,1540,1644,31,29,4,4,-,825437.625,887745.625,16,18,255,255,193018156,2344627167,96,91,0,0,63.672661,1.433697,1424258954,1424258954,0.911267,0.796412,0.000539,0.000451,8.8e-05,0,0,0.0,0,-1,9,7,1,3,1,1,7,,0
59.166.0.7,46440,149.171.126.6,6881,tcp,FIN,17.354753,25472,1094788,31,29,38,390,-,11715.9834,504075.375,454,858,255,255,3955426288,3986654971,56,1276,0,0,17516.93072,12704.98042,1421929411,1421929428,38.309774,20.249836,0.000809,0.000644,0.000165,0,0,0.0,0,0,4,7,6,5,1,1,3,,0
59.166.0.1,60846,149.171.126.4,5190,tcp,FIN,0.004198,1064,2260,31,29,4,4,-,1859933.375,3948547.0,12,12,255,255,4211594574,2066537380,89,188,0,0,17.674957,0.387606,1421938424,1421938424,0.349818,0.324727,0.000752,0.000615,0.000137,0,0,0.0,0,0,9,1,1,3,1,1,1,,0
59.166.0.6,37145,149.171.126.7,5190,tcp,FIN,5.45518,3640,19084,31,29,11,15,-,5222.192383,27448.40625,46,52,255,255,3259379793,1114289544,79,367,0,0,13466.96336,12653.08475,1424239471,1424239476,121.217622,106.952238,0.000755,0.000608,0.000147,0,0,0.0,0,-1,2,5,5,4,1,1,2,,0
59.166.0.6,10611,149.171.126.8,21,tcp,FIN,0.865423,2934,3742,31,29,11,15,ftp,26604.33008,33953.33594,52,54,255,255,2385683187,2382673886,56,69,0,0,1417.370965,52.840598,1421954266,1421954267,16.962529,16.31766,0.000718,0.000583,0.000135,0,0,0.0,1,1,1,1,3,6,1,1,2,,0
59.166.0.1,49522,149.171.126.1,1539,tcp,FIN,0.073804,2646,25684,31,29,7,15,-,279984.8438,2720828.25,42,44,255,255,37619534,2281202905,63,584,0,0,109.564695,105.223631,1421968278,1421968278,1.791732,1.702837,0.00071,0.000578,0.000132,0,0,0.0,0,0,7,6,2,5,1,1,1,,0
59.166.0.3,59773,149.171.126.5,20009,tcp,FIN,0.034428,2542,21874,31,29,7,14,-,576042.75,4962007.5,40,42,255,255,2012860216,2036426548,64,521,0,0,0.0,57.105911,1424241960,1424241960,0.896605,0.828293,0.000593,0.000465,0.000128,0,0,0.0,0,-1,4,2,2,2,1,1,1,,0
59.166.0.6,4762,149.171.126.0,53,udp,CON,0.001093,130,162,31,29,0,0,dns,475754.7813,592863.625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424250158,1424250158,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,3,3,6,3,1,1,5,,0
59.166.0.5,18837,149.171.126.0,16933,tcp,FIN,0.035884,2854,29218,31,29,7,17,-,622450.125,6378330.0,46,48,255,255,2160280472,87636206,62,609,0,0,0.0,57.514974,1421945246,1421945246,0.789467,0.753149,0.000607,0.000482,0.000125,0,0,0.0,0,0,12,20,29,8,3,3,3,,0
149.171.126.10,1043,175.45.176.0,53,udp,INT,6e-06,264,0,60,0,0,0,dns,176000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424259824,1424259824,0.006,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,34,34,15,15,15,15,34,,0
59.166.0.9,27245,149.171.126.0,53,udp,CON,0.001105,130,162,31,29,0,0,dns,470588.2188,586425.3125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421956812,1421956812,0.034,0.004,0.0,0.0,0.0,0,0,0.0,0,0,2,6,3,2,1,1,1,,0
59.166.0.3,5344,149.171.126.1,3631,tcp,FIN,0.078684,4238,65596,31,29,7,30,-,424991.0938,6579228.0,72,74,255,255,3623880891,3624196656,59,886,0,0,76.160971,75.201471,1421928526,1421928527,1.103493,1.069151,0.000771,0.000625,0.000146,0,0,0.0,0,0,7,7,5,4,1,1,1,,0
149.171.126.18,1043,175.45.176.1,53,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1421933778,1421933778,0.004,0.0,0.0,0.0,0.0,0,0,0.0,0,0,4,4,3,3,3,3,3,,0
59.166.0.9,8941,149.171.126.4,5190,tcp,FIN,0.004269,1036,2262,31,29,4,4,-,1780276.375,3886624.25,12,12,255,255,2797311455,2793437281,86,189,0,0,17.70721,0.401573,1421944227,1421944227,0.355818,0.329636,0.000787,0.000632,0.000155,0,0,0.0,0,0,5,10,2,1,1,1,1,,0
175.45.176.1,47439,149.171.126.14,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252266,1424252266,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,28,28,12,12,12,12,29,,1
59.166.0.1,1388,149.171.126.3,28344,tcp,FIN,0.39186,424,8824,31,29,1,4,ftp-data,7574.133301,165140.6094,8,12,255,255,3342893123,3445399235,53,735,0,0,3436.658351,2723.448025,1421943630,1421943631,55.930429,35.579727,0.000612,0.000479,0.000133,0,0,0.0,0,0,4,4,6,7,1,1,4,,0
59.166.0.7,63478,149.171.126.2,53,udp,CON,0.000993,130,162,31,29,0,0,dns,523665.6563,652568.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421938371,1421938371,0.002,0.005,0.0,0.0,0.0,0,0,0.0,0,0,4,3,2,3,1,1,1,,0
59.166.0.0,1805,149.171.126.7,5190,tcp,FIN,0.375164,4908,2344,31,29,9,6,-,101587.5703,47915.04297,34,24,255,255,4275847931,2130754772,144,98,0,0,1243.11975,43.243699,1424238699,1424238700,11.723875,16.281521,0.000676,0.00055,0.000126,0,0,0.0,0,-1,4,3,4,4,1,1,1,,0
175.45.176.3,1043,149.171.126.15,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424245459,1424245459,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,16,16,16,16,16,16,16,,1
59.166.0.3,24063,149.171.126.6,5190,tcp,FIN,0.061223,2054,2478,31,29,6,6,-,256243.5625,310340.875,22,24,255,255,2294304981,149224623,93,103,0,0,289.048236,269.594217,1421957072,1421957072,2.896095,2.636,0.000726,0.000585,0.000141,0,0,0.0,0,0,4,7,2,4,1,1,1,,0
59.166.0.0,32789,149.171.126.8,25,tcp,FIN,0.050461,37172,3172,31,29,18,8,smtp,5779988.5,489724.7188,52,38,255,255,1688238628,1689131745,715,83,0,0,96.251811,3.068126,1424227814,1424227814,1.065957,1.335189,0.001226,0.001056,0.00017,0,0,0.0,0,-1,3,1,1,2,1,1,1,,0
59.166.0.0,30159,149.171.126.9,53,udp,CON,0.001125,146,178,31,29,0,0,dns,519111.125,632888.9375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424247958,1424247958,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,3,1,2,4,1,1,1,,0
59.166.0.3,35097,149.171.126.0,53,udp,CON,0.001031,146,178,31,29,0,0,dns,566440.3125,690591.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424225038,1424225038,0.008,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,5,5,5,5,2,2,4,,0
59.166.0.8,9307,149.171.126.6,5190,tcp,FIN,0.725114,2062,2424,31,29,6,7,-,21811.74219,25717.33594,24,26,255,255,1263409166,3413292209,86,93,0,0,2282.595097,2191.181593,1424260137,1424260138,31.512129,28.98104,0.000702,0.000579,0.000123,0,0,0.0,0,-1,4,2,2,4,1,1,1,,0
59.166.0.1,30550,149.171.126.1,53,udp,CON,0.001006,146,178,31,29,0,0,dns,580516.9375,707753.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424257524,1424257524,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,5,4,3,4,2,1,3,,0
59.166.0.2,4365,149.171.126.1,23622,tcp,FIN,0.015038,2750,27620,31,29,7,16,-,1429977.375,14374251.0,44,46,255,255,555091066,555317474,63,600,0,0,20.725882,19.375732,1424226030,1424226030,0.350762,0.323667,0.000608,0.000469,0.000139,0,0,0.0,0,-1,5,2,2,4,1,1,1,,0
59.166.0.9,32364,149.171.126.9,53,udp,CON,0.000965,146,178,31,29,0,0,dns,605181.3125,737823.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421970178,1421970178,0.012,0.003,0.0,0.0,0.0,0,0,0.0,0,0,1,2,7,1,1,1,1,,0
59.166.0.5,7789,149.171.126.1,11680,tcp,FIN,0.002896,320,1938,31,29,1,2,ftp-data,737569.0625,4685083.0,6,8,255,255,3317012782,1171254293,53,242,0,0,28.628058,0.553353,1424250073,1424250073,0.517,0.339857,0.000659,0.000514,0.000145,0,0,0.0,0,-1,3,3,5,6,1,1,4,,0
59.166.0.2,7959,149.171.126.6,42577,tcp,FIN,0.004974,4376,2456,31,29,7,7,-,6647366.0,3731403.25,18,18,255,255,1883838914,1887100768,243,136,0,0,13.708314,0.349208,1421941734,1421941734,0.274118,0.265765,0.000574,0.000451,0.000123,0,0,0.0,0,0,12,9,7,4,1,1,4,,0
59.166.0.4,26112,149.171.126.6,62113,tcp,FIN,0.033888,4550,69850,31,29,7,33,-,1060434.375,16283522.0,78,80,255,255,1970067816,1970397282,58,873,0,0,22.527944,22.107247,1421958968,1421958968,0.435922,0.420582,0.000811,0.00065,0.000161,0,0,0.0,0,0,8,7,3,4,1,1,1,,0
59.166.0.6,41999,149.171.126.5,53,udp,CON,0.001077,146,178,31,29,0,0,dns,542246.9375,661095.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421940295,1421940295,0.01,0.008,0.0,0.0,0.0,0,0,0.0,0,0,3,2,2,2,2,2,2,,0
149.171.126.10,1043,175.45.176.0,53,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424260155,1424260155,0.005,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,40,40,33,33,33,17,40,,0
175.45.176.0,0,149.171.126.13,0,fc,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424223244,1424223244,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,5,5,2,2,2,2,5,,1
59.166.0.0,38811,149.171.126.2,9236,tcp,FIN,0.015932,2854,30384,31,29,7,17,-,1401958.375,14938991.0,46,48,255,255,1006183787,1012432146,62,633,0,0,18.976148,18.615948,1421940058,1421940058,0.346244,0.328191,0.000645,0.0005,0.000145,0,0,0.0,0,0,6,5,2,4,1,1,1,,0
59.166.0.3,1944,149.171.126.4,53,udp,CON,0.00095,130,162,31,29,0,0,dns,547368.4375,682105.25,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424224176,1424224176,0.006,0.003,0.0,0.0,0.0,0,0,0.0,0,-1,1,1,7,3,1,1,1,,0
59.166.0.7,14488,149.171.126.9,80,tcp,FIN,1.210856,1684,10168,31,29,3,5,http,10333.18652,63452.63281,14,18,255,255,2566730363,453640425,120,565,1,3924,8849.444914,7748.960251,1421935891,1421935892,93.111387,71.194294,0.000673,0.000549,0.000124,0,0,1.0,0,0,2,5,5,3,2,1,1,,0
59.166.0.3,27234,149.171.126.9,143,tcp,FIN,1.065763,7806,15104,31,29,30,32,-,58121.73828,112482.7969,122,126,255,255,3624657897,1514478883,64,120,0,0,562.198094,556.574043,1421942922,1421942923,8.804934,8.521336,0.000774,0.000592,0.000182,0,0,0.0,0,0,5,3,5,3,1,1,1,,0
59.166.0.7,32053,149.171.126.3,80,tcp,FIN,2.444894,19098,1087890,31,29,2,370,http,62317.62891,3554941.75,358,746,255,255,942733004,3093419476,53,1458,1,524288,493.436458,321.605464,1424243025,1424243027,6.866733,3.281079,0.000602,0.000487,0.000115,0,0,1.0,0,-1,2,1,4,3,1,1,1,,0
59.166.0.8,7059,149.171.126.6,7428,tcp,FIN,0.010971,2438,20006,31,29,7,13,-,1731109.25,14223680.0,38,40,255,255,3234991928,3235268143,64,500,0,0,17.634888,16.893631,1421957771,1421957771,0.288,0.274316,0.000621,0.000541,8e-05,0,0,0.0,0,0,7,9,2,6,1,1,2,,0
59.166.0.3,17409,149.171.126.1,21,tcp,FIN,2.406128,2934,3742,31,29,11,15,ftp,9568.901367,12212.15234,52,54,255,255,2888941044,743942041,56,69,0,0,2972.996336,89.073586,1421960999,1421961002,47.172061,45.38934,0.000622,0.000489,0.000133,0,0,0.0,0,0,1,1,5,5,1,1,2,,0
59.166.0.7,16424,149.171.126.2,6881,tcp,FIN,6.692163,13350,548216,31,29,21,197,-,15890.82617,653857.375,232,438,255,255,3259513585,1168406773,58,1252,0,0,10157.78654,7369.620729,1424247707,1424247713,28.967064,15.312677,0.000652,0.000522,0.00013,0,0,0.0,0,-1,5,9,1,3,1,1,4,,0
59.166.0.4,27687,149.171.126.0,143,tcp,FIN,1.734842,7810,15664,31,29,30,32,-,35719.67969,71660.70313,122,126,255,255,3761464841,3770211326,64,124,0,0,854.381714,840.673374,1424242840,1424242841,14.334545,13.874824,0.000599,0.000486,0.000113,0,0,0.0,0,-1,4,5,6,3,1,1,1,,0
59.166.0.7,38577,149.171.126.3,53,udp,CON,0.001033,146,178,31,29,0,0,-,565343.6875,689254.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421933137,1421933137,0.001,0.007,0.0,0.0,0.0,0,0,0.0,0,0,9,10,3,1,1,1,1,,0
59.166.0.9,50491,149.171.126.6,53657,tcp,FIN,0.015016,2542,23154,31,29,7,14,-,1320724.625,12042089.0,40,42,255,255,4291587462,4291887591,64,551,0,0,22.715671,21.595468,1424244881,1424244881,0.386921,0.360225,0.000734,0.000598,0.000136,0,0,0.0,0,-1,5,3,1,4,1,1,1,,0
175.45.176.3,47439,149.171.126.18,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232091,1424232091,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,52,52,43,43,43,18,52,,1
149.171.126.14,47439,175.45.176.1,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424251724,1424251724,0.007,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,38,38,38,38,38,18,38,,0
175.45.176.3,29300,149.171.126.10,80,tcp,FIN,0.240193,33638,354,254,252,13,1,http,1085360.5,10325.03027,32,8,255,255,87956698,2440786144,1051,44,1,0,756.234253,64.793797,1424236851,1424236851,7.210936,32.925715,0.060805,0.009704,0.051101,0,1,1.0,0,-1,1,1,1,1,1,1,1,,1
59.166.0.2,3755,149.171.126.5,25,tcp,FIN,0.492841,37184,3380,31,29,18,8,smtp,591979.9375,53566.97266,52,42,255,255,3473574018,3474669061,715,80,0,0,798.471687,25.892139,1421972235,1421972236,9.65647,12.007024,0.001561,0.000549,0.001012,0,0,0.0,0,0,2,1,3,5,2,1,3,,0
175.45.176.1,16804,149.171.126.17,520,udp,INT,1.1e-05,1064,0,254,0,0,0,-,386909088.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424222587,1424222587,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,36,36,8,8,8,1,36,,1
149.171.126.10,1043,175.45.176.0,53,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424260308,1424260308,0.003,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,21,21,13,13,13,13,21,,0
175.45.176.0,65260,149.171.126.13,8089,tcp,CON,0.31249,172,86,254,60,1,1,-,3302.505859,1100.835327,4,2,255,255,2331046533,3784419376,43,43,0,0,5703.999353,0.0,1424235345,1424235346,104.163333,0.003,0.31247,0.162474,0.149996,0,0,0.0,0,-1,11,7,2,3,2,1,7,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424237869,1424237869,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,25,25,24,24,24,24,25,,1
59.166.0.6,46453,149.171.126.5,80,tcp,FIN,1.259647,18578,1087890,31,29,2,370,http,117652.0078,6899914.0,348,746,255,255,1166115548,3316768117,53,1458,1,524288,204.249075,118.455619,1421967951,1421967952,3.629196,1.690067,0.00069,0.000539,0.000151,0,0,1.0,0,0,2,1,2,2,1,1,1,,0
175.45.176.3,18394,149.171.126.18,1723,tcp,FIN,0.883721,2516,354,254,252,2,1,-,20504.20898,2806.315674,10,8,255,255,9804288,2645570483,252,44,0,0,6393.278503,151.33125,1421933337,1421933338,91.555444,115.116289,0.147821,0.077903,0.069918,0,1,0.0,0,0,10,6,1,1,1,1,1,,0
59.166.0.8,43056,149.171.126.9,4603,tcp,FIN,0.100967,2974,30612,31,29,7,18,-,230808.0938,2377014.25,48,50,255,255,4152690332,4152996541,62,612,0,0,127.830296,127.687761,1421943589,1421943589,2.141702,2.048265,0.000795,0.000591,0.000204,0,0,0.0,0,0,7,4,2,4,1,1,1,,0
59.166.0.2,18338,149.171.126.1,16293,tcp,FIN,0.036779,3182,35198,31,29,7,20,-,678865.625,7514505.5,52,54,255,255,3559866728,1452073503,61,652,0,0,45.65506,45.375604,1421964487,1421964487,0.714902,0.683887,0.000672,0.000527,0.000145,0,0,0.0,0,0,6,11,7,3,1,1,1,,0
59.166.0.6,14526,149.171.126.5,25,tcp,FIN,0.240922,17818,1022,31,29,5,2,-,558819.875,31844.33008,18,16,255,255,1861375126,1862343117,990,64,0,0,980.853743,29.345896,1421945571,1421945572,14.152,15.874733,0.0,0.0,0.0,0,0,0.0,0,0,23,8,3,20,3,3,3,,0
59.166.0.8,9462,149.171.126.4,5190,tcp,FIN,0.005997,2158,2464,31,29,6,6,-,2760046.75,3150909.0,24,24,255,255,166697203,2312368910,90,103,0,0,15.226102,0.340415,1421937980,1421937980,0.245913,0.234087,0.000744,0.00061,0.000134,0,0,0.0,0,0,7,6,1,1,1,1,1,,0
59.166.0.0,6602,149.171.126.8,80,tcp,FIN,0.004005,1038,820,31,29,2,2,http,1815730.375,1474157.25,8,10,255,255,1146327842,1147348043,130,82,1,81,33.259618,0.685078,1421963072,1421963072,0.522429,0.383889,0.000683,0.000546,0.000137,0,0,1.0,0,0,1,2,6,8,1,1,1,,0
59.166.0.5,41366,149.171.126.4,6881,tcp,FIN,0.046631,1540,1644,31,29,4,4,-,247732.1875,266432.1875,16,18,255,255,3962972253,1817509147,96,91,0,0,213.971918,7.682651,1421954222,1421954222,3.028733,2.715059,0.001523,0.000471,0.001052,0,0,0.0,0,0,7,11,6,8,5,1,5,,0
59.166.0.1,27431,149.171.126.3,61193,tcp,FIN,0.065606,2854,31538,31,29,7,17,-,340456.6875,3765631.25,46,48,255,255,2745492752,2756253718,62,657,0,0,82.903957,80.952855,1424245361,1424245361,1.482386,1.382787,0.000736,0.000612,0.000124,0,0,0.0,0,-1,2,2,1,2,1,1,2,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253801,1424253801,0.003,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,23,23,23,23,23,23,23,,0
59.166.0.5,42072,149.171.126.9,50661,udp,CON,0.001793,512,304,31,29,0,0,-,1713329.625,1017289.438,4,4,0,0,0,0,128,76,0,0,0.629325,0.333992,1421972510,1421972510,0.449,0.242667,0.0,0.0,0.0,0,0,0.0,0,0,6,9,6,3,1,1,3,,0
59.166.0.6,6871,149.171.126.8,53,udp,CON,0.00107,130,162,31,29,0,0,dns,485981.3125,605607.5,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424238691,1424238691,0.009,0.006,0.0,0.0,0.0,0,0,0.0,0,-1,3,2,2,9,3,1,2,,0
59.166.0.5,15178,149.171.126.4,40857,tcp,FIN,0.012013,2438,18678,31,29,7,13,-,1580953.875,12128194.0,38,40,255,255,4086478073,4098701890,64,467,0,0,0.0,17.649093,1421951531,1421951531,0.315865,0.301421,0.00069,0.000556,0.000134,0,0,0.0,0,0,4,7,3,3,1,1,1,,0
59.166.0.8,8993,149.171.126.7,53,udp,CON,0.001108,146,178,31,29,0,0,dns,527075.8125,642599.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424238450,1424238450,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,1,1,3,2,1,1,1,,0
59.166.0.6,63135,149.171.126.7,21048,tcp,FIN,0.0323,4222,61786,31,29,7,30,-,1031331.313,15096471.0,72,74,255,255,3644210593,3644534685,59,835,0,0,24.273446,23.545561,1421945191,1421945191,0.449718,0.433904,0.000753,0.000616,0.000137,0,0,0.0,0,0,8,7,2,6,2,2,2,,0
59.166.0.0,54955,149.171.126.5,53,udp,CON,0.001019,146,178,31,29,0,0,-,573110.9375,698724.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421932969,1421932969,0.011,0.002,0.0,0.0,0.0,0,0,0.0,0,0,15,7,2,3,1,1,1,,0
59.166.0.2,24966,149.171.126.2,53,udp,CON,0.001009,130,162,31,29,0,0,dns,515361.75,642220.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421938128,1421938128,0.011,0.006,0.0,0.0,0.0,0,0,0.0,0,0,2,4,2,1,1,1,1,,0
149.171.126.18,47439,175.45.176.3,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424231834,1424231834,0.008,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,40,40,25,25,25,25,40,,0
59.166.0.4,17172,149.171.126.5,80,tcp,FIN,1.135843,1684,10168,31,29,3,5,http,11015.60645,67643.14844,14,18,255,255,2627845302,2628779969,120,565,1,3924,8833.946664,7735.162523,1424235479,1424235480,87.346921,66.787059,0.000578,0.000458,0.00012,0,0,1.0,0,-1,1,1,3,1,1,1,2,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424251750,1424251750,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,36,36,36,36,36,20,36,,0
59.166.0.2,31530,149.171.126.4,53,udp,CON,0.001042,130,162,31,29,0,0,dns,499040.3125,621881.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424251999,1424251999,0.008,0.009,0.0,0.0,0.0,0,0,0.0,0,-1,4,2,2,2,1,1,1,,0
149.171.126.15,47439,175.45.176.3,53,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424246052,1424246052,0.005,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,16,16,16,16,16,10,16,,0
175.45.176.3,49105,149.171.126.16,11986,tcp,REQ,4e-06,90,0,254,0,1,0,-,90000000.0,0.0,2,0,255,0,0,0,45,0,0,0,0.0,0.0,1421933155,1421933155,0.004,0.0,0.0,0.0,0.0,0,6,0.0,0,0,12,10,5,6,1,1,5,,0
59.166.0.3,26409,149.171.126.0,143,tcp,FIN,2.123815,7800,15630,31,29,30,32,-,29143.78125,58408.09766,122,126,255,255,1201463539,1203660028,64,124,0,0,1093.17864,1078.166549,1424224689,1424224691,17.549372,16.986848,0.000568,0.000456,0.000112,0,0,0.0,0,-1,8,2,3,3,1,1,1,,0
59.166.0.1,18320,149.171.126.7,80,tcp,FIN,1.085765,1684,10168,31,29,3,5,-,11523.67188,70763.00781,14,18,255,255,3931881778,3937786111,120,565,2,192,9235.961465,8105.685199,1421945052,1421945053,83.424923,63.834705,0.000744,0.000569,0.000175,0,0,6.0,0,0,15,5,5,19,10,5,5,,0
59.166.0.3,39171,149.171.126.9,53,udp,CON,0.00108,146,178,31,29,0,0,-,540740.75,659259.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421955391,1421955391,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0,0,12,10,2,2,1,1,1,,0
59.166.0.4,22876,149.171.126.6,37523,tcp,FIN,0.007994,2230,13500,31,29,7,11,-,2166625.0,13134851.0,34,36,255,255,246893493,2392580110,66,375,0,0,13.800219,12.388119,1421928721,1421928721,0.231515,0.212057,0.000701,0.000561,0.00014,0,0,0.0,0,0,6,3,3,3,1,1,1,,0
59.166.0.7,9309,149.171.126.6,42432,tcp,FIN,0.036738,3390,41228,31,29,7,22,-,725134.75,8823126.0,56,58,255,255,4131297184,4127448176,61,711,0,0,42.34758,41.428967,1421953310,1421953310,0.661382,0.632982,0.000786,0.00065,0.000136,0,0,0.0,0,0,7,7,3,3,1,1,2,,0
175.45.176.1,1043,149.171.126.14,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424251790,1424251790,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,34,34,34,34,34,16,34,,1
59.166.0.5,50733,149.171.126.7,80,tcp,FIN,0.003934,1036,824,31,29,2,2,http,1844433.125,1508896.75,8,10,255,255,1563063269,1564083627,130,82,1,83,32.1496,0.673815,1421954150,1421954150,0.509857,0.376222,0.000677,0.000543,0.000134,0,0,1.0,0,0,2,1,3,10,1,1,1,,0
59.166.0.2,59698,149.171.126.1,53,udp,CON,0.001118,130,162,31,29,0,0,dns,465116.2813,579606.4375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424258800,1424258800,0.007,0.003,0.0,0.0,0.0,0,0,0.0,0,-1,4,4,10,5,2,2,3,,0
149.171.126.10,47439,175.45.176.0,53,udp,INT,1e-06,264,0,60,0,0,0,dns,1056000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424260490,1424260490,0.001,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,37,37,36,36,36,18,37,,0
