srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
59.166.0.8,13066,149.171.126.1,53,udp,CON,0.001031,146,178,31,29,0,0,dns,566440.3125,690591.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424256760,1424256760,0.007,0.002,0.0,0.0,0.0,0,0,0.0,0,-1,1,5,7,1,1,1,1,0,0
59.166.0.5,18471,149.171.126.1,12698,tcp,FIN,0.051048,5174,89926,31,29,7,39,-,801911.9375,13939665.0,90,92,255,255,1730851123,1731176023,57,977,0,0,31.295371,31.210182,1424246992,1424246992,0.576034,0.554275,0.000727,0.000599,0.000128,0,0,0.0,0,-1,5,4,4,2,1,1,1,0,0
59.166.0.7,16690,149.171.126.6,22,tcp,FIN,8.966092,26144,49786,31,29,78,103,ssh,23257.40039,44297.55859,332,358,255,255,967554084,3113237276,79,139,0,0,1966.829922,1891.448743,1424229306,1424229315,27.25158,25.184051,0.00068,0.000562,0.000118,0,0,0.0,0,-1,1,1,2,2,1,1,1,0,0
59.166.0.0,64732,149.171.126.2,6881,tcp,FIN,0.292617,1540,1644,31,29,4,4,-,39478.22656,42458.23047,16,18,255,255,1289505713,1310229236,96,91,0,0,1209.906666,35.852109,1421953917,1421953917,19.485666,17.180059,0.000692,0.000546,0.000146,0,0,0.0,0,0,7,9,7,8,5,1,5,0,0
59.166.0.3,3884,149.171.126.8,111,udp,CON,0.319344,568,304,31,29,0,0,-,10671.87695,5711.708984,4,4,0,0,0,0,142,76,0,0,127.290531,132.949281,1424232086,1424232087,90.015,94.012336,0.0,0.0,0.0,0,0,0.0,0,-1,5,4,5,4,1,1,3,0,0
59.166.0.0,23280,149.171.126.0,6881,tcp,FIN,1.350659,7532,269322,31,29,12,98,-,44262.83594,1588018.875,126,222,255,255,3217610165,3249102676,60,1213,0,0,2311.643944,1658.440907,1421966551,1421966552,10.802664,6.10924,0.000656,0.000516,0.00014,0,0,0.0,0,0,22,11,2,7,3,1,2,0,0
59.166.0.8,47354,149.171.126.3,54142,tcp,FIN,0.008151,3744,2456,31,29,7,7,-,3470494.25,2277021.0,18,18,255,255,81231722,84454066,208,136,0,0,21.893963,0.630458,1424233392,1424233392,0.404471,0.448588,0.000653,0.00052,0.000133,0,0,0.0,0,-1,8,2,3,3,1,1,2,0,0
59.166.0.3,11438,149.171.126.0,9380,tcp,FIN,0.021766,3302,37226,31,29,7,21,-,1191215.625,13438207.0,54,56,255,255,163685931,176038659,61,665,0,0,0.0,22.805017,1421945529,1421945529,0.404925,0.385818,0.000676,0.000542,0.000134,0,0,0.0,0,0,7,13,14,7,3,3,3,0,0
59.166.0.3,16657,149.171.126.2,15341,tcp,FIN,0.287154,4680,2872,31,29,7,7,-,125368.2734,76948.25781,26,26,255,255,4249336699,4256656339,180,110,0,0,764.621144,21.149215,1424254237,1424254237,11.47268,11.46736,0.000613,0.000467,0.000146,0,0,0.0,0,-1,6,4,7,5,1,1,4,0,0
59.166.0.9,63782,149.171.126.0,26116,tcp,FIN,0.0463,320,1864,31,29,1,2,ftp-data,46133.90625,281814.25,6,8,255,255,1375911924,3533911775,53,233,0,0,641.037883,15.704572,1424234965,1424234965,9.2004,6.536857,0.000662,0.000539,0.000123,0,0,0.0,0,-1,6,3,1,3,1,1,5,0,0
59.166.0.6,33325,149.171.126.6,53,udp,CON,0.001095,146,178,31,29,0,0,dns,533333.375,650228.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424223737,1424223737,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,2,2,2,3,2,1,1,0,0
59.166.0.3,19278,149.171.126.6,36737,tcp,FIN,0.070041,4550,72372,31,29,7,33,-,513070.9063,8162990.0,78,80,255,255,3366274240,3374346222,58,905,0,0,56.797456,55.896926,1421955492,1421955492,0.905143,0.880797,0.00086,0.000454,0.000406,0,0,0.0,0,0,13,11,4,5,1,1,2,0,0
59.166.0.0,15785,149.171.126.4,53,udp,CON,0.001095,146,178,31,29,0,0,dns,533333.375,650228.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421941258,1421941258,0.01,0.008,0.0,0.0,0.0,0,0,0.0,0,0,3,1,6,3,1,1,2,0,0
59.166.0.6,1776,149.171.126.1,11514,udp,CON,0.0017,528,304,31,29,0,0,-,1863529.375,1072941.125,4,4,0,0,0,0,132,76,0,0,0.614475,0.302645,1424249719,1424249719,0.439,0.218,0.0,0.0,0.0,0,0,0.0,0,-1,9,7,4,3,1,1,4,0,0
59.166.0.4,64419,149.171.126.1,20089,tcp,FIN,0.031889,4238,66608,31,29,7,30,-,1048637.5,16484180.0,72,74,255,255,3547315192,3547630021,59,900,0,0,23.984776,23.245031,1424224968,1424224969,0.451157,0.428466,0.000728,0.000602,0.000126,0,0,0.0,0,-1,4,11,3,4,1,1,2,0,0
175.45.176.1,16529,149.171.126.19,21,tcp,FIN,0.522368,17352,768,254,252,8,4,ftp,253675.5625,10934.81934,22,14,255,255,115506816,4200884580,789,55,0,0,1733.988282,51.08282,1424223499,1424223499,24.874666,34.116,0.121156,0.0612,0.059956,0,1,0.0,0,-1,3,3,2,5,2,1,3,6,1
149.171.126.14,1043,175.45.176.1,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424255022,1424255022,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,31,31,23,23,23,23,31,0,0
59.166.0.4,65317,149.171.126.5,6881,tcp,FIN,0.787821,12934,548216,31,29,21,197,-,130760.6719,5554206.0,224,438,255,255,149769710,2299377351,58,1252,0,0,870.593418,620.565739,1421945765,1421945766,3.531399,1.801677,0.000637,0.000484,0.000153,0,0,0.0,0,0,11,10,4,3,3,1,3,0,0
59.166.0.0,35167,149.171.126.9,54024,tcp,FIN,0.023301,2974,32460,31,29,7,18,-,1000128.75,10912493.0,48,48,255,255,3613564629,1464309693,62,676,0,0,31.279646,31.649647,1421956541,1421956541,0.48766,0.482766,0.000759,0.000599,0.00016,0,0,0.0,0,0,15,3,2,7,1,1,1,0,0
59.166.0.8,58283,149.171.126.4,21,tcp,FIN,1.682832,2934,3740,31,29,11,15,ftp,13681.69824,17451.5332,52,54,255,255,833546446,851866523,56,69,0,0,2779.975205,77.265945,1421971218,1421971220,32.990708,31.741057,0.000706,0.000551,0.000155,0,0,0.0,1,1,1,1,9,2,1,1,2,0,0
59.166.0.6,64025,149.171.126.1,143,tcp,FIN,1.374835,7810,15502,31,29,30,32,-,45073.04297,89488.55469,122,126,255,255,3063853,4134204,64,123,0,0,782.129997,770.268008,1421964545,1421964546,11.359347,10.994448,0.002649,0.000527,0.002122,0,0,0.0,0,0,6,3,5,5,1,1,4,0,0
59.166.0.2,37458,149.171.126.7,5190,tcp,FIN,0.006097,2158,2478,31,29,6,6,-,2714777.75,3116286.75,24,24,255,255,2710319334,2710624588,90,103,0,0,15.551356,0.332692,1421957294,1421957294,0.250348,0.239652,0.000706,0.000575,0.000131,0,0,0.0,0,0,10,4,1,9,1,1,1,0,0
59.166.0.9,32970,149.171.126.6,63238,tcp,FIN,0.002876,320,1884,31,29,1,2,ftp-data,742698.1875,4586926.5,6,8,255,255,3233020802,1087247166,53,236,0,0,28.223763,0.547495,1421968459,1421968459,0.5076,0.339571,0.000631,0.000493,0.000138,0,0,0.0,0,0,3,3,8,8,1,1,5,0,0
59.166.0.6,3933,149.171.126.0,45106,tcp,FIN,0.033056,3806,52106,31,29,7,26,-,906824.8125,12419410.0,64,66,255,255,1601864198,1602159509,59,789,0,0,30.136865,31.393627,1424247761,1424247761,0.519698,0.499077,0.000752,0.000607,0.000145,0,0,0.0,0,-1,6,2,2,3,1,1,2,0,0
59.166.0.7,3054,149.171.126.2,8832,tcp,FIN,0.013867,2750,27620,31,29,7,16,-,1550732.0,15588087.0,44,46,255,255,4024237677,1879153617,63,600,0,0,17.939215,17.16279,1424226308,1424226308,0.322595,0.294067,0.00082,0.000625,0.000195,0,0,0.0,0,-1,2,5,3,2,1,1,2,0,0
59.166.0.0,45378,149.171.126.8,5190,tcp,FIN,0.004027,1036,2262,31,29,4,4,-,1887260.875,4120188.5,12,12,255,255,1146065182,3295919918,86,189,0,0,16.957334,0.385206,1424224055,1424224055,0.334545,0.316,0.000681,0.000543,0.000138,0,0,0.0,0,-1,4,4,3,3,1,1,2,0,0
59.166.0.4,14479,149.171.126.3,111,udp,CON,0.005318,568,312,31,29,0,0,-,640842.4375,352012.0313,4,4,0,0,0,0,142,78,0,0,1.710729,1.78733,1424226438,1424226438,1.215667,1.271333,0.0,0.0,0.0,0,0,0.0,0,-1,6,8,6,3,1,1,5,0,0
59.166.0.4,6861,149.171.126.9,46219,tcp,FIN,0.012884,2230,14816,31,29,7,11,-,1344303.0,8944427.0,34,36,255,255,1519783158,3669688155,66,412,0,0,21.589637,22.100434,1421932639,1421932639,0.380818,0.349457,0.000777,0.000643,0.000134,0,0,0.0,0,0,3,9,3,2,1,1,1,0,0
59.166.0.3,65091,149.171.126.8,33937,udp,CON,0.001739,520,304,31,29,0,0,-,1794134.625,1048878.625,4,4,0,0,0,0,130,76,0,0,0.620132,0.315141,1424230966,1424230966,0.444,0.227333,0.0,0.0,0.0,0,0,0.0,0,-1,5,5,3,3,1,1,3,0,0
59.166.0.9,60741,149.171.126.8,50530,tcp,FIN,0.011611,2230,13462,31,29,7,11,-,1491689.0,9031436.0,34,38,255,255,3439219943,3435332510,66,354,0,0,19.008584,15.858087,1421947929,1421947929,0.341515,0.297568,0.00073,0.000593,0.000137,0,0,0.0,0,0,6,5,2,3,1,1,1,0,0
59.166.0.2,62219,149.171.126.5,52796,tcp,FIN,0.00278,320,1962,31,29,1,2,ftp-data,768345.3125,4941007.0,6,8,255,255,1291770269,1296870299,53,245,0,0,27.011045,0.525903,1424247192,1424247192,0.4918,0.323714,0.000647,0.000506,0.000141,0,0,0.0,0,-1,3,3,7,8,1,1,4,0,0
59.166.0.6,50899,149.171.126.3,26857,tcp,FIN,0.081066,4238,65288,31,29,7,30,-,412503.4063,6355907.5,72,74,255,255,253521429,253848354,59,882,0,0,70.323009,69.368941,1424225686,1424225686,1.137324,1.117208,0.000745,0.000619,0.000126,0,0,0.0,0,-1,9,9,1,2,1,1,2,0,0
175.45.176.0,47439,149.171.126.10,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259687,1424259687,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,16,16,16,16,16,16,16,4,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424240644,1424240644,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,31,31,24,24,24,24,31,4,1
59.166.0.8,13861,149.171.126.9,6881,tcp,FIN,7.216098,25472,1094788,31,29,38,390,-,28177.00195,1212304.0,454,858,255,255,364359935,386330406,56,1276,0,0,6901.701215,5021.838455,1421931449,1421931456,15.927848,8.419416,0.00079,0.000649,0.000141,0,0,0.0,0,0,7,5,2,4,1,1,1,0,0
59.166.0.8,24907,149.171.126.2,111,udp,CON,0.004819,568,320,31,29,0,0,-,707200.625,398422.9063,4,4,0,0,0,0,142,80,0,0,1.819622,1.544793,1424249163,1424249163,1.289667,1.097333,0.0,0.0,0.0,0,0,0.0,0,-1,12,10,5,7,1,1,4,0,0
59.166.0.1,3407,149.171.126.5,6881,tcp,FIN,25.911125,25992,1094788,31,29,38,390,-,8007.680176,337619.625,464,858,255,255,1886193612,4089443550,56,1276,0,0,22848.27358,16803.51998,1424250897,1424250923,56.084036,30.234091,0.000615,0.000497,0.000118,0,0,0.0,0,-1,5,11,3,3,1,1,1,0,0
59.166.0.0,30760,149.171.126.8,53,udp,CON,0.001124,146,178,31,29,0,0,dns,519572.9688,633452.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421937177,1421937177,0.01,0.008,0.0,0.0,0.0,0,0,0.0,0,0,1,2,4,3,1,1,2,0,0
59.166.0.3,14316,149.171.126.2,41805,tcp,FIN,0.083241,4862,82930,31,29,7,36,-,461791.6563,7877464.0,84,86,255,255,1564357082,1580869959,58,964,0,0,59.572656,58.739645,1421931451,1421931451,0.998349,0.973388,0.000841,0.000489,0.000352,0,0,0.0,0,0,5,2,7,7,1,1,5,0,0
149.171.126.18,1043,175.45.176.3,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424232268,1424232268,0.002,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,38,38,24,24,24,24,38,0,0
59.166.0.3,1255,149.171.126.6,32063,tcp,FIN,0.047964,2958,31892,31,29,7,18,-,483195.75,5217079.5,48,52,255,255,736624367,754276162,62,613,0,0,65.031174,62.227932,1424234026,1424234026,1.012894,0.931137,0.000596,0.000472,0.000124,0,0,0.0,0,-1,4,4,8,3,1,1,2,0,0
59.166.0.6,61551,149.171.126.1,21720,tcp,FIN,0.046945,4014,60840,31,29,7,28,-,673980.1875,10219790.0,68,70,255,255,2684671606,2709552842,59,869,0,0,42.530066,41.324801,1421968096,1421968096,0.69597,0.663884,0.001343,0.001133,0.00021,0,0,0.0,0,0,9,2,1,3,1,1,1,0,0
59.166.0.6,60577,149.171.126.1,64875,tcp,FIN,0.014871,2438,20718,31,29,7,13,-,1277116.5,10867325.0,38,40,255,255,2128270090,2128569582,64,518,0,0,26.602159,25.190122,1424228370,1424228370,0.404667,0.366282,0.000695,0.00058,0.000115,0,0,0.0,0,-1,10,7,4,4,1,1,1,0,0
59.166.0.2,50301,149.171.126.1,56480,tcp,FIN,0.037829,2958,32648,31,29,7,18,-,612651.6875,6766449.0,48,50,255,255,1965716033,4133684486,62,653,0,0,0.0,54.210449,1421965676,1421965676,0.815239,0.760265,0.000708,0.000573,0.000135,0,0,0.0,0,0,3,6,4,3,1,1,1,0,0
175.45.176.1,47439,149.171.126.14,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253882,1424253882,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,15,15,15,15,15,15,15,4,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424239169,1424239169,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,37,37,13,16,13,13,37,4,1
59.166.0.9,35579,149.171.126.6,111,udp,CON,0.400336,568,320,31,29,0,0,-,8512.849609,4795.971191,4,4,0,0,0,0,142,80,0,0,181.488391,144.228563,1424240124,1424240124,128.336664,101.989,0.0,0.0,0.0,0,0,0.0,0,-1,3,8,4,3,1,1,3,0,0
59.166.0.1,9633,149.171.126.6,6881,tcp,FIN,0.293966,1540,1644,31,29,4,4,-,39297.0625,42263.39063,16,18,255,255,2906103773,2967560830,96,91,0,0,1254.537038,30.928801,1421952717,1421952717,19.574934,17.263588,0.000606,0.000479,0.000127,0,0,0.0,0,0,7,9,4,4,2,1,2,0,0
59.166.0.0,25141,149.171.126.6,22,tcp,FIN,5.143378,26352,49578,31,29,78,103,ssh,40866.53125,76895.77344,336,354,255,255,42587902,2192453138,78,140,0,0,1107.99639,1078.37354,1424249011,1424249016,15.398275,14.568904,0.000666,0.000546,0.00012,0,0,0.0,0,-1,2,1,2,2,1,1,2,0,0
149.171.126.10,1043,175.45.176.0,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424260336,1424260336,0.009,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,15,15,15,15,15,15,15,0,0
59.166.0.7,3994,149.171.126.5,53,udp,CON,0.001032,130,162,31,29,0,0,dns,503876.0,627907.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424223843,1424223843,0.005,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,1,4,1,1,1,1,1,0,0
59.166.0.4,45095,149.171.126.3,80,tcp,FIN,1.015155,1684,10168,31,29,3,5,http,12325.21191,75685.0,14,18,255,255,3123549714,3124558228,120,565,1,3924,8765.535807,7675.412032,1421961461,1421961462,78.061385,59.680588,0.000715,0.000582,0.000133,0,0,1.0,0,0,2,2,4,2,2,1,2,0,0
59.166.0.4,22429,149.171.126.3,21017,tcp,FIN,0.005387,3704,2456,31,29,7,7,-,5196213.5,3445331.5,18,18,255,255,3947123277,3954924175,206,136,0,0,14.50549,0.420962,1421939086,1421939086,0.298647,0.280647,0.000801,0.000611,0.00019,0,0,0.0,0,0,9,10,4,5,1,1,3,0,0
175.45.176.1,59708,149.171.126.10,445,tcp,FIN,3.082068,34706,976,254,252,15,2,-,87582.75,2354.263428,36,14,255,255,3685114289,2297228598,964,70,0,0,10335.37284,561.673063,1424248956,1424248959,88.032345,231.432766,0.149463,0.073441,0.076022,0,1,0.0,0,-1,2,1,1,1,1,1,1,0,0
59.166.0.5,56208,149.171.126.1,5190,tcp,FIN,0.049204,2158,2464,31,29,6,6,-,336395.4063,384033.8125,24,24,255,255,4241445246,4241786877,90,103,0,0,0.0,7.044425,1421951524,1421951524,2.123304,2.113,0.000724,0.000598,0.000126,0,0,0.0,0,0,6,4,1,2,1,1,1,0,0
59.166.0.4,16730,149.171.126.7,14217,tcp,FIN,0.043021,3302,40478,31,29,7,21,-,602682.375,7392854.5,54,56,255,255,3194860832,3195194528,61,723,0,0,55.053446,53.644804,1421944238,1421944238,0.80566,0.770236,0.00077,0.000647,0.000123,0,0,0.0,0,0,11,7,3,5,1,1,2,0,0
59.166.0.6,32431,149.171.126.5,27644,udp,CON,0.00175,544,304,31,29,0,0,-,1865142.75,1042285.688,4,4,0,0,0,0,136,76,0,0,0.627911,0.305237,1424261644,1424261644,0.447,0.221333,0.0,0.0,0.0,0,0,0.0,0,-1,3,12,7,4,1,1,3,0,0
59.166.0.9,40231,149.171.126.6,38145,tcp,FIN,0.07715,5174,87114,31,29,7,39,-,530602.6875,8935113.0,90,92,255,255,1395862182,1406775520,57,947,0,0,0.0,53.715903,1424240427,1424240427,0.873182,0.842011,0.000673,0.000523,0.00015,0,0,0.0,0,-1,5,1,1,2,1,1,1,0,0
59.166.0.8,44164,149.171.126.9,6173,tcp,FIN,0.066818,2958,32408,31,29,7,18,-,346852.6563,3802568.25,48,50,255,255,366549535,2524474807,62,648,0,0,0.0,77.878306,1421941778,1421941778,1.414021,1.352531,0.000715,0.00054,0.000175,0,0,0.0,0,0,12,4,2,9,1,1,1,0,0
59.166.0.6,24165,149.171.126.6,20437,udp,CON,0.036167,520,304,31,29,0,0,-,86266.48438,50432.71484,4,4,0,0,0,0,130,76,0,0,9.895724,10.843954,1421958378,1421958378,7.008333,7.677333,0.0,0.0,0.0,0,0,0.0,0,0,6,3,4,4,1,1,3,0,0
175.45.176.0,1043,149.171.126.10,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260831,1424260831,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,33,33,34,33,33,17,33,4,1
59.166.0.9,12439,149.171.126.0,5190,tcp,FIN,0.810387,1920,4312,31,29,6,6,-,18095.05859,40800.25781,22,24,255,255,3382092672,1237013871,87,180,0,0,2600.14666,2480.049884,1421959873,1421959873,38.572904,35.207,0.000769,0.000615,0.000154,0,0,0.0,0,0,6,8,1,1,1,1,1,0,0
59.166.0.4,5911,149.171.126.3,5190,tcp,FIN,0.145345,1920,4416,31,29,6,6,-,100890.9844,233761.0469,22,26,255,255,1287555730,3437418753,87,170,0,0,476.698096,439.151507,1421960059,1421960059,6.904143,5.7886,0.000777,0.000623,0.000154,0,0,0.0,0,0,9,12,1,2,1,1,1,0,0
59.166.0.3,62100,149.171.126.6,29672,tcp,CON,0.019482,2178,5281,32,29,7,7,-,867262.125,2081921.75,33,25,255,255,1965871576,1966205046,66,211,0,0,41.126678,27.694275,1421945464,1421945464,0.608813,0.357292,0.000733,0.00062,0.000113,0,0,0.0,0,0,12,3,3,6,2,2,2,0,0
59.166.0.5,64072,149.171.126.0,143,tcp,FIN,0.818844,7818,15328,31,29,30,32,-,75755.57813,148570.4219,122,126,255,255,3842031643,3843028543,64,122,0,0,439.864865,441.755216,1424230202,1424230203,6.764339,6.599177,0.000687,0.000543,0.000144,0,0,0.0,0,-1,8,4,2,3,1,1,4,0,0
175.45.176.0,65376,149.171.126.15,1723,tcp,FIN,0.436978,756,268,254,252,2,1,-,12467.44629,4100.893066,10,6,255,255,3456465388,982442323,76,45,0,0,2338.675178,110.286141,1424239213,1424239214,44.859222,73.876398,0.129803,0.067593,0.06221,0,1,0.0,0,-1,1,1,1,1,1,1,1,6,1
59.166.0.8,8898,149.171.126.2,80,tcp,FIN,0.019085,1044,824,31,29,2,2,http,383128.125,311029.625,8,10,255,255,3132824692,997598112,131,82,1,83,161.417147,3.625061,1421969511,1421969511,2.675714,2.054889,0.000728,0.000586,0.000142,0,0,1.0,0,0,2,1,8,18,2,1,7,0,0
59.166.0.5,30052,149.171.126.0,80,tcp,FIN,1.006898,1580,10168,31,29,3,5,http,11512.58594,76305.64063,12,18,255,255,3195498348,1046936112,132,565,1,3924,9530.004492,7676.838855,1424227853,1424227854,91.421726,59.197943,0.000656,0.000528,0.000128,0,0,1.0,0,-1,2,2,4,3,1,1,4,0,0
59.166.0.1,3798,149.171.126.3,31331,tcp,FIN,0.068891,3926,57202,31,29,7,27,-,449057.2188,6544948.0,66,68,255,255,62194040,62498987,59,841,0,0,67.863845,63.773807,1421969280,1421969280,1.055,1.020015,0.000685,0.000538,0.000147,0,0,0.0,0,0,9,4,2,4,1,1,1,0,0
59.166.0.4,42959,149.171.126.0,143,tcp,FIN,0.036208,7814,16086,31,29,30,32,-,1712328.75,3526071.5,122,126,255,255,1216025990,1217019550,64,128,0,0,18.890359,0.428509,1424230613,1424230613,0.29835,0.283672,0.000888,0.000746,0.000142,0,0,0.0,0,-1,3,3,2,4,1,1,1,0,0
175.45.176.0,1043,149.171.126.10,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260880,1424260880,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0,-1,25,25,18,17,17,17,25,4,1
59.166.0.0,50645,149.171.126.3,23072,tcp,FIN,0.03293,4550,67844,31,29,7,33,-,1091284.5,16275979.0,78,80,255,255,2032692402,2033040424,58,848,0,0,23.129958,22.853411,1421961732,1421961732,0.423571,0.40838,0.000795,0.000658,0.000137,0,0,0.0,0,0,4,13,7,2,1,1,1,0,0
59.166.0.0,30886,149.171.126.4,57289,tcp,FIN,0.41838,4488,3080,31,29,7,7,-,82757.30469,56943.44922,28,30,255,255,198570830,2378810562,160,103,0,0,877.233729,22.425574,1421940031,1421940032,15.484148,14.407104,0.000665,0.000545,0.00012,0,0,0.0,0,0,4,9,3,3,1,1,2,0,0
149.171.126.10,47439,175.45.176.0,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424260493,1424260493,0.008,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,22,22,22,22,22,13,22,0,0
59.166.0.1,48949,149.171.126.1,80,tcp,FIN,0.023091,1044,824,31,29,2,2,http,316660.1875,257069.8594,8,10,255,255,876154127,884379205,131,82,1,83,204.364065,4.660246,1421969600,1421969600,3.249571,2.504556,0.000679,0.000545,0.000134,0,0,1.0,0,0,5,2,2,1,1,1,1,0,0
175.45.176.2,9903,149.171.126.18,143,tcp,FIN,1.037161,1174,53816,62,252,6,26,-,8646.680664,407689.8438,22,56,255,255,3312870363,3796727532,53,961,0,0,2378.996772,1423.592762,1424253220,1424253221,49.388621,17.838382,0.129617,0.055378,0.074239,0,1,0.0,0,-1,1,1,1,1,1,1,1,1,1
59.166.0.7,60700,149.171.126.7,53,udp,CON,0.001065,146,178,31,29,0,0,dns,548356.8125,668544.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424256552,1424256552,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0,-1,3,3,2,3,1,1,2,0,0
59.166.0.4,60323,149.171.126.6,53,udp,CON,0.001066,146,178,31,29,0,0,dns,547842.4375,667917.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421965015,1421965015,0.01,0.006,0.0,0.0,0.0,0,0,0.0,0,0,6,5,3,4,2,1,2,0,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424254215,1424254215,0.002,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,12,12,12,12,12,12,12,0,0
149.171.126.18,47439,175.45.176.1,53,udp,INT,1e-06,264,0,60,0,0,0,dns,1056000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424238620,1424238620,0.001,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,36,36,16,16,16,10,36,0,0
59.166.0.8,18667,149.171.126.0,63505,tcp,FIN,0.58644,4376,3080,31,29,7,7,-,57567.69531,40624.78516,28,30,255,255,2280342397,2656443699,156,103,0,0,1243.184576,32.089314,1424239309,1424239309,21.708666,20.204932,0.000642,0.000496,0.000146,0,0,0.0,0,-1,6,3,3,5,1,1,3,0,0
59.166.0.2,26418,149.171.126.7,38182,tcp,FIN,0.003081,320,1932,31,29,1,2,ftp-data,693281.4375,4390782.5,6,8,255,255,1407017400,1410881177,53,242,0,0,29.211606,0.543555,1421934768,1421934768,0.5476,0.345857,0.000832,0.000659,0.000173,0,0,0.0,0,0,6,5,4,11,1,1,2,0,0
59.166.0.1,48361,149.171.126.3,53,udp,CON,0.001086,130,162,31,29,0,0,dns,478821.375,596685.0625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421943089,1421943089,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0,0,2,6,2,1,1,1,1,0,0
59.166.0.9,17029,149.171.126.3,5190,tcp,FIN,0.274597,1272,2572,31,29,4,4,-,34756.39063,70794.65625,16,18,255,255,22984176,2168603748,80,143,0,0,1059.385614,27.074859,1421932243,1421932243,18.283867,16.121294,0.000684,0.000531,0.000153,0,0,0.0,0,0,7,12,6,3,2,1,1,0,0
149.171.126.12,47439,175.45.176.0,53,udp,INT,1e-06,264,0,60,0,0,0,dns,1056000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424224825,1424224825,0.001,0.0,0.0,0.0,0.0,0,0,0.0,0,-1,21,21,8,8,8,8,21,0,0
59.166.0.5,38443,149.171.126.1,39383,tcp,FIN,0.021958,3182,35916,31,29,7,20,-,1137079.875,12843065.0,52,54,255,255,1869421821,1869777988,61,665,0,0,23.927564,23.880274,1421961015,1421961015,0.43266,0.409635,0.000779,0.000647,0.000132,0,0,0.0,0,0,5,2,1,3,1,1,1,0,0
